group,level_label,class_label,event_label,regatta_name,world_sailing_id,start_date,end_date,venue,source_url,rank,country,country_name,crew,world_sailing_ids,sail_number,total_points,net_points
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,297,DEN,Denmark,Alexander Fast,DENAF8,,659,585
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,298,GER,Germany,Julius Bruell,GERJB126,,662,586
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,299,GER,Germany,Johannes Gröner,GERJG53,,670,592
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,300,GER,Germany,Luca Ralph Schulze,GERLS106,,673,595
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,301,BEL,Belgium,Kaya  Lonfils,BELKL3,,682,605
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,302,GER,Germany,Matteo Giacomini,GERMG77,,689,613
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,303,GER,Germany,Noah Patrick Jonas,GERNJ8,,690,613
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,304,BEL,Belgium,Charles-henrry Bonne,BELCB9,,711,633
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,305,GRE,Greece,Dimitrios Ntoulas,GREDN2,,712,634
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,306,GER,Germany,Clemens Epe,GERCE18,,747,669
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,307,NOR,Norway,Ferdinand Toll-Kjaer,NORFT5,,776,698
