group,level_label,class_label,event_label,regatta_name,world_sailing_id,start_date,end_date,venue,source_url,rank,country,country_name,crew,world_sailing_ids,sail_number,total_points,net_points
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,78,GRE,Greece,PANAGIOTIS STATHOPOULOS,GREPS23,,223,165
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,79,ITA,Italy,filippo noto,ITAFN31,,223,169
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,80,USA,United States of America,Grant Chin,USAGC91,,235,182
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,81,ITA,Italy,Francesco Giuseppe Bo,ITAFB231,,252,187
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,82,AUS,Australia,Murray Duthie,AUSMD70,,252,201
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,83,ITA,Italy,Emanuele Vincenzi,ITAEV38,,263,201
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,84,HKG,"Hong Kong, China",Cyrus Yung,HKGCY13,,264,202
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,85,GBR,Great Britain,Toby Turner,GBRTT66,,273,217
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,86,SWE,Sweden,Hugo J Eklöv,SWEHJ13,,291,217
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,87,ESP,Spain,Dani Valverde,ESPDV11,,283,219
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,88,PER,Peru,Emilio Bolivar Muñoz,PEREB1,,274,219
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,89,POL,Poland,Michal Malagocki,POLMM100,,264,219
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,90,BEL,Belgium,Maxime Van Acker,BELMV24,,282,222
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,91,HUN,Hungary,Zsolt Szalay,HUNZS14,,268,224
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,92,GER,Germany,Nick Lahme,GERNL19,,270.5,227.5
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,93,PUR,Puerto Rico,Julian Rivera,PURJR9,,298,237
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,94,BRA,Brazil,Miguel Morela,BRAMM74,,316,240
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,95,IND,India,Vashu Chandrawanshi,INDVC3,,307,240
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,96,GBR,Great Britain,arthur baker,GBRAB202,,313,241
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,97,ITA,Italy,Ferrante De Pieri,ITAFD149,,310,246
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,98,BEL,Belgium,Remy Maris,BELRM2,,298,247
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,99,POL,Poland,Jerzy Rulka,POLJR31,,290,247
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,100,SUI,Switzerland,Amédée  Margueron,SUIAM188,,312,253
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,101,GRE,Greece,Panagiotis Tsatrafilis,GREPT17,,319,253
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,102,ITA,Italy,Leonardo Denti,ITALD124,,315,261
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,103,FIN,Finland,Lauri Sepponen,FINLS7,,338,262
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,104,GBR,Great Britain,Fraser Hakes,GBRFH21,,315,262
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,105,CAN,Canada,Arthur Moulton,CANAM76,,316,264
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,106,CYP,Cyprus,ALEXANDROS SHAILOS,CYPAS5,,333,266
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,107,CRO,Croatia,Toma Kukuljan,CROTK10,,326,266
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,108,TUR,Türkiye,Kerem Çifter,TURKÇ5,,343,267
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,109,ITA,Italy,Cesare Pierdomenico,ITACP73,,342,271
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,110,GBR,Great Britain,Callum Marshall,GBRCM135,,334,272
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,111,GER,Germany,Paul Fiete Hickstein,GERPH55,,342,272
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,112,SWE,Sweden,Olof Aldor,SWEOA12,,344,273
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,113,CZE,Czechia,David Hruby,CZEDH3,,329,274
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,114,ITA,Italy,alessandro verani,ITAAV116,,345,274
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,115,AUS,Australia,Sebastian Behrens,AUSSB94,,339,276
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,116,BEL,Belgium,Maurice de Beukelaar,BELMD25,,327,276
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,117,GRE,Greece,Anastasios Antoniou,GREAA45,,342,277
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,118,GBR,Great Britain,Harry Dence,GBRHD24,,355,279
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,119,ISR,Israel,Nitay Leen,ISRNL5,,334,280
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,120,ITA,Italy,Nicolò Santoro,ITANS36,,349,284
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Male,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,121,SWE,Sweden,Adam Laurin,SWEAL51,,354,291
