group,level_label,class_label,event_label,regatta_name,world_sailing_id,start_date,end_date,venue,source_url,rank,country,country_name,crew,world_sailing_ids,sail_number,total_points,net_points
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,35,TUR,Türkiye,Zeynep Alpartun,TURZA3,,357,293
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,36,TUR,Türkiye,Iklim Ozcelik,TURIO9,,366,295
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,37,ITA,Italy,sofia bommartini,ITASB122,,350,295
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,38,USA,United States of America,Milou Van Kuilenburg,USAMV67,,357,297
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,39,THA,Thailand,Pinchanok Klaysomboon,THAPK4,,374,298
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,40,USA,United States of America,Maia Lim Laurie,USAML207,,366,301
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,41,ITA,Italy,Gilda NASTI,ITAGN42,,369,304
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,42,POL,Poland,BARBARA MARUSZCZAK,POLBM15,,377,316
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,43,BRA,Brazil,Livia Martini Quintas,BRALM57,,377,320
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,44,USA,United States of America,Kailee Moure,USAKM210,,398,324
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,45,GER,Germany,Kateryna Filimonova,UKRKF1,,376,325
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,46,ITA,Italy,Ginevra Natale,ITAGN53,,391,326
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,47,FRA,France,Paloma Lopez de Silanes,FRAPL97,,413,337
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,48,HUN,Hungary,Eszter Szalay,HUNES5,,416,340
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,49,NED,Netherlands,Eefje Lemmers,NEDEL11,,409,340
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,50,MLT,Malta,Samantha Axisa,MLTSA4,,426,350
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,51,USA,United States of America,Misa Lim Laurie,USAML208,,422,352
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,52,POR,Portugal,Matilde Moules,PORMM44,,429,361
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,53,GBR,Great Britain,Ruby Coster,GBRRC130,,424,361
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,54,ITA,Italy,MELISSA FALICA,ITAMF166,,431,363
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,55,USA,United States of America,Alexandra Bugacov,USAAB286,,438,369
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,56,AUS,Australia,Olivia  Aitken,AUSOA3,,454,382
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,57,ITA,Italy,Arianna Anelli,ITAAA166,,457,390
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,58,GER,Germany,Laura Matthiesen,GERLM44,,472,405
