group,level_label,class_label,event_label,regatta_name,world_sailing_id,start_date,end_date,venue,source_url,rank,country,country_name,crew,world_sailing_ids,sail_number,total_points,net_points
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,21,FRA,France,Malo QUERNEC,FRAMQ5,,271,210
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,22,DOM,Dominican Republic,Deury Corniel,DOMDC1,,290,213
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,23,FRA,France,Paul Labordère,FRAPL91,,275,217
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,24,CHN,"China, PR",Jiayi Tian,CHNJT5,,278,217
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,25,POR,Portugal,Tomas Pires de Lima,PORTP2,,303,238
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,26,GER,Germany,Jan Voster,GERJV21,,163,112
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,27,USA,United States of America,Adam Keaton,USAAK133,,194,127
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,28,NED,Netherlands,Tijn Rolff,NEDTR6,,192,133
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,29,POL,Poland,Piotr Szymiec,POLPS39,,197,134
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,30,AIN,Individual Neutral Athletes,Anton Minaev,AINXAM1,,224,156
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,31,ESP,Spain,Marcelo Cairo,ESPMC42,,232,172
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,32,ESP,Spain,Leo Collado,ESPLC27,,266,183
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,33,FRA,France,Gaspard Petit,FRAGP41,,248,192
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,34,GBR,Great Britain,Ben Field,GBRBF27,,294,211
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,35,FRA,France,Matheo Coguiec,FRAMC94,,311,226
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,36,THA,Thailand,Alex D'Agostino,THAAD1,,295,227
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,37,AIN,Individual Neutral Athletes,Alex Efremov,AINXAE1,,296,228
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,38,THA,Thailand,Joseph Jonathan Weston,THAJW1,,309,236
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,39,ITA,Italy,Julio Houze,ITAJH3,,308,244
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,40,BUL,Bulgaria,Christian Manev,BULCM1,,349,280
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,41,CZE,Czechia,Stepan Beneš,CZESB2,,378,285
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,42,ESP,Spain,Oscar Garcia,ESPOG11,,365,291
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,43,THA,Thailand,Sagdipat Thongjan,THAST6,,359,293
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,44,AIN,Individual Neutral Athletes,Ivan Okhotnikof,AINXIO2,,393,305
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,45,TUR,Türkiye,POYRAZ AKSAKAL,TURPA3,,384,313
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,46,AUS,Australia,Alty Frisby,AUSAF19,,399,324
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,47,COL,Colombia,Luis  Alcazar,COLLA2,,425,340
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,48,ITA,Italy,Luis Houze,ITALH3,,445,356
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,49,BUL,Bulgaria,Georgi Manev,BULGM1,,456,377
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,50,AUS,Australia,Philip Rowlands,AUSPR32,,469,383
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,51,BEL,Belgium,Minh Claeys,BELMC6,,468,384
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,52,CHN,"China, PR",RONGYU YANG,CHNRY2,,518,425
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,53,KSA,Saudi Arabia,Ali Mahnashi,KSAAM1,,530,437
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,54,POL,Poland,Jan Koszowski,POLJK30,,534,441
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,55,NED,Netherlands,Sam Aben,NEDSA4,,552,459
youth,Continental,IKA - Formula Kite,IKA - Formula Kite Men,Formula Kite European Championships,TUR202505CKO,2026-09-05,2026-09-12,"Akyaka, TUR, Türkiye",https://sailing.org/regatta/formula-kite-european-championships?ref=TUR202505CKO,56,KSA,Saudi Arabia,Hussain Albayyat,KSAHA4,,575,482
