group,level_label,class_label,event_label,regatta_name,world_sailing_id,start_date,end_date,venue,source_url,rank,country,country_name,crew,world_sailing_ids,sail_number,total_points,net_points
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,92,GER,Germany,Eva Nicolas,GEREN4,,384,322
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,93,CHI,Chile,Alejandra Aldunate,CHIAA4,,385,323
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,94,USA,United States of America,Madeline  Nichols,USAMN78,,382,325
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,95,SWE,Sweden,Lovisa Arnell,SWELA20,,395,333
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,96,SUI,Switzerland,Eirini Pegiazoglou,GREEP24,,402,340
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,97,GBR,Great Britain,Katherine Gunn,GBRKG37,,393,344
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,98,IRL,Ireland,Abigail Murphy,IRLAM74,,409,347
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,99,USA,United States of America,Emma  Edwards,USAEE45,,399,347
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,100,USA,United States of America,Ava Beaver,USAAB247,,399,349
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,101,SWE,Sweden,Henriette Bergström,SWEHB27,,409,349
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,102,POL,Poland,Patrycja Jaloszynska,POLPJ8,,420,358
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,103,NOR,Norway,Nora Thorstensen,NORNT3,,423,361
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,104,HKG,"Hong Kong, China",Zixi Huang,HKGZH3,,424,362
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,105,AUS,Australia,elouise morgan,AUSEM25,,430,368
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,106,GER,Germany,Pauline Fenger,GERPF28,,450,391
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,107,CZE,Czechia,Liliana Dymakova,CZELD3,,470,408
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,108,DEN,Denmark,Iben Ziegler,DENIZ1,,468,411
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,109,GRE,Greece,Lydia Lorentzou,GRELL1,,474,412
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,110,NOR,Norway,Sofie H Horne,NORSH27,,485,424
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,111,SGP,Singapore,Sarah Yong,SGPSY3,,488,426
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,112,GBR,Great Britain,Charlotte  Simmonds,GBRCS136,,493,431
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,113,GER,Germany,Malin Körnich,GERMK108,,489,431
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,114,IRL,Ireland,Siún Ní Choistealbha,IRLSN10,,502,440
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,115,DEN,Denmark,Signe Søgaard Rasmussen,DENSS20,,504,442
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,116,BEL,Belgium,Anaïs Reyntjens,BELAR6,,496,442
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,117,CAN,Canada,Annika Hoogland,CANAH39,,502,446
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,118,DEN,Denmark,Signe Christensen,DENSC14,,530,471
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,119,GER,Germany,Maike Kulik,GERMK135,,534,472
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,120,SGP,Singapore,Mika Tew,SGPMT2,,549,487
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,121,CAN,Canada,Victoria Liu,CANVL4,,571,509
youth,Class Youth World Championship,ILCA 6,ILCA 6 Women,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,122,USA,United States of America,Flora Cole,USAFC38,,615,553
