event_label,regatta_name,world_sailing_id,start_date,end_date,venue,source_url,rank,country,country_name,crew,world_sailing_ids,sail_number,total_points,net_points
470 Mixed,470 European Championships,ITA202305GSM,2024-05-04,2024-05-12,"Cannes, France",https://sailing.org/regatta/470-european-championships?ref=ITA202305GSM,1,ESP,Spain,Jordi Xammar Hernandez / Nora Brugman Cabot,ESPNB2 / ESPJX1,,55,36
470 Mixed,470 European Championships,ITA202305GSM,2024-05-04,2024-05-12,"Cannes, France",https://sailing.org/regatta/470-european-championships?ref=ITA202305GSM,2,POR,Portugal,Diogo Costa / Carolina Joao,PORDC11 / PORCJ1,,65,52
470 Mixed,470 European Championships,ITA202305GSM,2024-05-04,2024-05-12,"Cannes, France",https://sailing.org/regatta/470-european-championships?ref=ITA202305GSM,3,FRA,France,Camille Lecointre / Jeremie Mion,FRACL7 / FRATM11,,72,56
470 Mixed,470 European Championships,ITA202305GSM,2024-05-04,2024-05-12,"Cannes, France",https://sailing.org/regatta/470-european-championships?ref=ITA202305GSM,4,FRA,France,Matisse Pacaud / Lucie de Gennes,FRALD32 / FRAMP48,,71,59
470 Mixed,470 European Championships,ITA202305GSM,2024-05-04,2024-05-12,"Cannes, France",https://sailing.org/regatta/470-european-championships?ref=ITA202305GSM,5,GBR,Great Britain,Martin Wrigley / Bettine Harris,GBRBH46 / GBRMW97,,84,66
470 Mixed,470 European Championships,ITA202305GSM,2024-05-04,2024-05-12,"Cannes, France",https://sailing.org/regatta/470-european-championships?ref=ITA202305GSM,6,ITA,Italy,Elena Berta / Bruno Festo,ITABF20 / ITAEB35,,94,74
470 Mixed,470 European Championships,ITA202305GSM,2024-05-04,2024-05-12,"Cannes, France",https://sailing.org/regatta/470-european-championships?ref=ITA202305GSM,7,JPN,Japan,Keiju Okada / Miho Yoshioka,JPNMY16 / JPNKO14,,98,78
470 Mixed,470 European Championships,ITA202305GSM,2024-05-04,2024-05-12,"Cannes, France",https://sailing.org/regatta/470-european-championships?ref=ITA202305GSM,8,ISR,Israel,Nitai Hasson / Noa Lasry,ISRNH3 / ISRNL2,,110,88
470 Mixed,470 European Championships,ITA202305GSM,2024-05-04,2024-05-12,"Cannes, France",https://sailing.org/regatta/470-european-championships?ref=ITA202305GSM,9,AUT,Austria,Lara Vadlau / Lukas Maehr,AUTVL1 / AUTLM1,,108,89
470 Mixed,470 European Championships,ITA202305GSM,2024-05-04,2024-05-12,"Cannes, France",https://sailing.org/regatta/470-european-championships?ref=ITA202305GSM,10,GER,Germany,Malte Winkel / Anastasiya Winkel,GERMW22 / UKRAK17,,117,95
470 Mixed,470 European Championships,ITA202305GSM,2024-05-04,2024-05-12,"Cannes, France",https://sailing.org/regatta/470-european-championships?ref=ITA202305GSM,11,JPN,Japan,Tetsuya Isozaki / Fuyuka Morita,JPNTI15 / JPNFM6,,96,78
470 Mixed,470 European Championships,ITA202305GSM,2024-05-04,2024-05-12,"Cannes, France",https://sailing.org/regatta/470-european-championships?ref=ITA202305GSM,12,GER,Germany,Theresa Loffler / Christopher Hoerr,GERCH41 / GERTL23,,100,83
