event_label,regatta_name,world_sailing_id,start_date,end_date,venue,source_url,rank,country,country_name,crew,world_sailing_ids,sail_number,total_points,net_points
ILCA 7 Men,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,1,FIN,Finland,Valtteri Uusitalo,FINVU2,222065,67,42
ILCA 7 Men,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,2,HUN,Hungary,Jonatan Vadnai,HUNJV4,213119,67,46
ILCA 7 Men,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,3,IRL,Ireland,Finn Lynch,IRLFL10,222017,77,46
ILCA 7 Men,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,4,GBR,Great Britain,finley dickinson,GBRFD18,221582,74,49
ILCA 7 Men,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,5,HUN,Hungary,Benjamin Vadnai,HUNBV1,213095,71,53
ILCA 7 Men,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,6,ITA,Italy,Dimitri Peroni,ITADP40,221118,106,59
ILCA 7 Men,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,7,HKG,"Hong Kong, China",Nicholas Halliday,HKGNH5,171979,91,59
ILCA 7 Men,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,8,POR,Portugal,Eduardo Marques,POREM3,223215,82,61
ILCA 7 Men,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,9,ISR,Israel,omer vered vilenchik,ISROV4,220249,104,65
ILCA 7 Men,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,10,CRO,Croatia,Tonci Stipanovic,CROTS1,212013,97,73
