event_label,regatta_name,world_sailing_id,start_date,end_date,venue,source_url,rank,country,country_name,crew,world_sailing_ids,sail_number,total_points,net_points
Formula Kite Women,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,1,POL,Poland,Julia Damasiewicz,POLJD16,,0,0
Formula Kite Women,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,2,GBR,Great Britain,Eleanor Aldridge,GBREA10,,0,0
Formula Kite Women,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,3,POL,Poland,Magdalena Woyciechowska,POLMW47,,0,0
Formula Kite Women,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,4,GER,Germany,Leonie Meyer,GERLM11,,0,0
Formula Kite Women,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,5,GBR,Great Britain,Katie Dabson,GBRKD19,,0,0
Formula Kite Women,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,6,FRA,France,Alexia Fancelli,FRAAF32,,0,0
Formula Kite Women,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,7,POL,Poland,Nina Arcisz,POLNA1,,0,0
Formula Kite Women,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,8,ESP,Spain,Gisela Pulido Borrell,ESPGP20,,0,0
Formula Kite Women,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,9,FRA,France,Poema Newland,FRAPN16,,0,0
Formula Kite Women,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,10,GER,Germany,Alina Kornelli,AUTAK16,,0,0
Formula Kite Women,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,11,GBR,Great Britain,Madeleine Anderson,GBRMA44,,0,0
Formula Kite Women,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,12,FRA,France,Lauriane Nolot,FRALN10,,0,0
Formula Kite Women,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,13,GBR,Great Britain,Jemima Crathorne,GBRJC208,,0,0
Formula Kite Women,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,14,FRA,France,Mathilde GARANDEAU,FRAMG65,,0,0
Formula Kite Women,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,15,FRA,France,Heloise Pegourie,FRAHP15,,0,0
