event_label,regatta_name,world_sailing_id,start_date,end_date,venue,source_url,rank,country,country_name,crew,world_sailing_ids,sail_number,total_points,net_points
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,1,GBR,Great Britain,Michael Beckett,GBRMB112,210139,64,37
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,2,NZL,New Zealand,George Gautrey,NZLGG34,214127,100,48
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,3,NED,Netherlands,Duko Bos,NEDDB9,206717,95,70
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,4,AUS,Australia,Ethan McAullay,AUSEM14,211556,125,74
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,5,GBR,Great Britain,finley dickinson,GBRFD18,221582,113,82
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,6,ARG,Argentina,Francisco Guaragna Rigonat,ARGFG13,222111,140,84
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,7,BEL,Belgium,William de Smet,BELWD5,221190,147,86
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,8,HUN,Hungary,Jonatan Vadnai,HUNJV4,213119,165,88
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,9,ITA,Italy,Attilio Borio,ITAAB230,213031,132,91
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,10,FIN,Finland,Kaarle Tapper,FINKT4,214111,142,91
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,11,GBR,Great Britain,Elliot Hanson,GBREH20,215613,131,92
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,12,IRL,Ireland,Ewan McMahon,IRLEM38,216101,170,93
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,13,ISR,Israel,Rem Pulci magen,ISRRP3,220251,182,106
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,14,GER,Germany,Philipp Buhl,GERPB8,223713,175,123
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,15,MNE,Montenegro,Milivoj Dukic,MNEMD1,226028,192,123
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,16,GBR,Great Britain,Sam Whaley,GBRSW88,227491,183,124
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,17,ITA,Italy,PIETRO GIACOMONI,ITAPG38,218461,182,131
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,18,FIN,Finland,Valtteri Uusitalo,FINVU2,222065,189,132
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,19,IRL,Ireland,Finn Lynch,IRLFL10,222017,205,135
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,20,ITA,Italy,Lorenzo Brando Chiavarini,ITALC153,216159,195,140
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,21,AUS,Australia,Zac Littlewood,AUSZL1,227188,212,142
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,22,FIN,Finland,Nooa Henrik Laukkanen,FINNL2,226386,233,148
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,23,ISR,Israel,omer vered vilenchik,ISROV4,224010,225,157
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,24,CYP,Cyprus,Pavlos Kontides,CYPPK1,212431,261,164
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,25,GER,Germany,Justin Barth,GERJB83,211217,224,169
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,26,TUR,Türkiye,Yigit Yalcin Citak,TURYC3,225828,270,170
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,27,ITA,Italy,Matteo Bertacchi,ITAMB255,216995,241.2,174.2
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,28,CRO,Croatia,Bruno Gaspic,CROBG3,222212,278,177
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,29,CRO,Croatia,Filip Jurisic,CROFJ1,216061,278.2,193.2
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,30,HKG,"Hong Kong, China",Nicholas Halliday,HKGNH5,171979,262.2,197.2
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,31,ITA,Italy,Dimitri Peroni,ITADP40,221118,290,203
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,32,GRE,Greece,Georgios Papadakos,GREGP28,203690,283,205
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,33,POR,Portugal,Eduardo Marques,POREM3,227751,274,206
ILCA 7 Men,EurILCA Senior European Championships,FRA202211AT4,2025-08-08,2025-08-16,"Marstrand, Sweden, Sweden",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211AT4,34,NOR,Norway,Theodor Middelthon,NORTM11,221658,283,210
