event_label,regatta_name,world_sailing_id,start_date,end_date,venue,source_url,rank,country,country_name,crew,world_sailing_ids,sail_number,total_points,net_points
ILCA 7 Men,2021 EurILCA Senior European Championships,BUL202110LAS,2021-10-02,2021-10-09,"Varna, Bulgaria",https://sailing.org/regatta/2021-eurilca-senior-european-championships?ref=BUL202110LAS,1,GBR,Great Britain,Michael Beckett,GBRMB112,,0,100
ILCA 7 Men,2021 EurILCA Senior European Championships,BUL202110LAS,2021-10-02,2021-10-09,"Varna, Bulgaria",https://sailing.org/regatta/2021-eurilca-senior-european-championships?ref=BUL202110LAS,2,CRO,Croatia,Filip Jurisic,CROFJ1,,0,99
ILCA 7 Men,2021 EurILCA Senior European Championships,BUL202110LAS,2021-10-02,2021-10-09,"Varna, Bulgaria",https://sailing.org/regatta/2021-eurilca-senior-european-championships?ref=BUL202110LAS,3,HUN,Hungary,Jonatan Vadnai,HUNJV4,,0,98
ILCA 7 Men,2021 EurILCA Senior European Championships,BUL202110LAS,2021-10-02,2021-10-09,"Varna, Bulgaria",https://sailing.org/regatta/2021-eurilca-senior-european-championships?ref=BUL202110LAS,4,RYF,Russian Yachting Federation,Maxim Nikolaev,AINXMN1,,0,97
ILCA 7 Men,2021 EurILCA Senior European Championships,BUL202110LAS,2021-10-02,2021-10-09,"Varna, Bulgaria",https://sailing.org/regatta/2021-eurilca-senior-european-championships?ref=BUL202110LAS,5,CYP,Cyprus,Pavlos Kontides,CYPPK1,,0,96
ILCA 7 Men,2021 EurILCA Senior European Championships,BUL202110LAS,2021-10-02,2021-10-09,"Varna, Bulgaria",https://sailing.org/regatta/2021-eurilca-senior-european-championships?ref=BUL202110LAS,6,NZL,New Zealand,Thomas Saunders,NZLTS5,,0,95
ILCA 7 Men,2021 EurILCA Senior European Championships,BUL202110LAS,2021-10-02,2021-10-09,"Varna, Bulgaria",https://sailing.org/regatta/2021-eurilca-senior-european-championships?ref=BUL202110LAS,7,GBR,Great Britain,Lorenzo Brando Chiavarini,ITALC153,,0,94
ILCA 7 Men,2021 EurILCA Senior European Championships,BUL202110LAS,2021-10-02,2021-10-09,"Varna, Bulgaria",https://sailing.org/regatta/2021-eurilca-senior-european-championships?ref=BUL202110LAS,8,AUS,Australia,Zac Littlewood,AUSZL1,,0,93
ILCA 7 Men,2021 EurILCA Senior European Championships,BUL202110LAS,2021-10-02,2021-10-09,"Varna, Bulgaria",https://sailing.org/regatta/2021-eurilca-senior-european-championships?ref=BUL202110LAS,9,IRL,Ireland,Finn Lynch,IRLFL10,,0,93
ILCA 7 Men,2021 EurILCA Senior European Championships,BUL202110LAS,2021-10-02,2021-10-09,"Varna, Bulgaria",https://sailing.org/regatta/2021-eurilca-senior-european-championships?ref=BUL202110LAS,10,AUS,Australia,Luke Elliott,AUSLE3,,0,92
ILCA 7 Men,2021 EurILCA Senior European Championships,BUL202110LAS,2021-10-02,2021-10-09,"Varna, Bulgaria",https://sailing.org/regatta/2021-eurilca-senior-european-championships?ref=BUL202110LAS,11,NED,Netherlands,Duko Bos,NEDDB9,,0,91
ILCA 7 Men,2021 EurILCA Senior European Championships,BUL202110LAS,2021-10-02,2021-10-09,"Varna, Bulgaria",https://sailing.org/regatta/2021-eurilca-senior-european-championships?ref=BUL202110LAS,12,AUS,Australia,Ethan McAullay,AUSEM14,,0,90
ILCA 7 Men,2021 EurILCA Senior European Championships,BUL202110LAS,2021-10-02,2021-10-09,"Varna, Bulgaria",https://sailing.org/regatta/2021-eurilca-senior-european-championships?ref=BUL202110LAS,13,AUS,Australia,Finn Alexander,AUSFA3,,0,89
ILCA 7 Men,2021 EurILCA Senior European Championships,BUL202110LAS,2021-10-02,2021-10-09,"Varna, Bulgaria",https://sailing.org/regatta/2021-eurilca-senior-european-championships?ref=BUL202110LAS,14,BEL,Belgium,Wannes van Laer,BELWV2,,0,88
ILCA 7 Men,2021 EurILCA Senior European Championships,BUL202110LAS,2021-10-02,2021-10-09,"Varna, Bulgaria",https://sailing.org/regatta/2021-eurilca-senior-european-championships?ref=BUL202110LAS,15,BEL,Belgium,William de Smet,BELWD5,,0,87
ILCA 7 Men,2021 EurILCA Senior European Championships,BUL202110LAS,2021-10-02,2021-10-09,"Varna, Bulgaria",https://sailing.org/regatta/2021-eurilca-senior-european-championships?ref=BUL202110LAS,16,ITA,Italy,Alessio Spadoni,ITAAS36,,0,86
ILCA 7 Men,2021 EurILCA Senior European Championships,BUL202110LAS,2021-10-02,2021-10-09,"Varna, Bulgaria",https://sailing.org/regatta/2021-eurilca-senior-european-championships?ref=BUL202110LAS,17,NED,Netherlands,Niels Broekhuizen,NEDNB4,,0,86
ILCA 7 Men,2021 EurILCA Senior European Championships,BUL202110LAS,2021-10-02,2021-10-09,"Varna, Bulgaria",https://sailing.org/regatta/2021-eurilca-senior-european-championships?ref=BUL202110LAS,18,GBR,Great Britain,Daniel Whiteley,GBRDW83,,0,85
ILCA 7 Men,2021 EurILCA Senior European Championships,BUL202110LAS,2021-10-02,2021-10-09,"Varna, Bulgaria",https://sailing.org/regatta/2021-eurilca-senior-european-championships?ref=BUL202110LAS,19,FIN,Finland,Nooa Henrik Laukkanen,FINNL2,,0,84
ILCA 7 Men,2021 EurILCA Senior European Championships,BUL202110LAS,2021-10-02,2021-10-09,"Varna, Bulgaria",https://sailing.org/regatta/2021-eurilca-senior-european-championships?ref=BUL202110LAS,20,RYF,Russian Yachting Federation,Sergei Komissarov,AINXSK2,,0,83
ILCA 7 Men,2021 EurILCA Senior European Championships,BUL202110LAS,2021-10-02,2021-10-09,"Varna, Bulgaria",https://sailing.org/regatta/2021-eurilca-senior-european-championships?ref=BUL202110LAS,21,POR,Portugal,Eduardo Marques,POREM3,,0,82
ILCA 7 Men,2021 EurILCA Senior European Championships,BUL202110LAS,2021-10-02,2021-10-09,"Varna, Bulgaria",https://sailing.org/regatta/2021-eurilca-senior-european-championships?ref=BUL202110LAS,22,RYF,Russian Yachting Federation,Daniil Krutskikh,AINXDK2,,0,81
