event_label,regatta_name,world_sailing_id,start_date,end_date,venue,source_url,rank,country,country_name,crew,world_sailing_ids,sail_number,total_points,net_points
ILCA 7 Men,EurILCA Senior European Championships,FRA202211NAJ,2022-11-14,2022-11-21,"Hyères, France",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211NAJ,1,CYP,Cyprus,Pavlos Kontides,CYPPK1,,,
ILCA 7 Men,EurILCA Senior European Championships,FRA202211NAJ,2022-11-14,2022-11-21,"Hyères, France",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211NAJ,2,GBR,Great Britain,Michael Beckett,GBRMB112,,,
ILCA 7 Men,EurILCA Senior European Championships,FRA202211NAJ,2022-11-14,2022-11-21,"Hyères, France",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211NAJ,3,FIN,Finland,Kaarle Tapper,FINKT4,,,
ILCA 7 Men,EurILCA Senior European Championships,FRA202211NAJ,2022-11-14,2022-11-21,"Hyères, France",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211NAJ,4,HUN,Hungary,Jonatan Vadnai,HUNJV4,,,
ILCA 7 Men,EurILCA Senior European Championships,FRA202211NAJ,2022-11-14,2022-11-21,"Hyères, France",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211NAJ,5,GBR,Great Britain,Sam Whaley,GBRSW88,,,
ILCA 7 Men,EurILCA Senior European Championships,FRA202211NAJ,2022-11-14,2022-11-21,"Hyères, France",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211NAJ,6,ITA,Italy,Lorenzo Brando Chiavarini,ITALC153,,,
ILCA 7 Men,EurILCA Senior European Championships,FRA202211NAJ,2022-11-14,2022-11-21,"Hyères, France",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211NAJ,7,NOR,Norway,Hermann Tomasgaard,NORHT2,,,
ILCA 7 Men,EurILCA Senior European Championships,FRA202211NAJ,2022-11-14,2022-11-21,"Hyères, France",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211NAJ,8,NZL,New Zealand,George Gautrey,NZLGG34,,,
ILCA 7 Men,EurILCA Senior European Championships,FRA202211NAJ,2022-11-14,2022-11-21,"Hyères, France",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211NAJ,9,CRO,Croatia,Tonci Stipanovic,CROTS1,,,
ILCA 7 Men,EurILCA Senior European Championships,FRA202211NAJ,2022-11-14,2022-11-21,"Hyères, France",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211NAJ,10,NED,Netherlands,Niels Broekhuizen,NEDNB4,,,
ILCA 7 Men,EurILCA Senior European Championships,FRA202211NAJ,2022-11-14,2022-11-21,"Hyères, France",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211NAJ,11,AUS,Australia,Luke Elliott,AUSLE3,,,
ILCA 7 Men,EurILCA Senior European Championships,FRA202211NAJ,2022-11-14,2022-11-21,"Hyères, France",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211NAJ,12,SGP,Singapore,Ryan Lo,SINRL7,,,
