event_label,regatta_name,world_sailing_id,start_date,end_date,venue,source_url,rank,country,country_name,crew,world_sailing_ids,sail_number,total_points,net_points
Formula Kite Men,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,1,SGP,Singapore,Maximilian Maeder,SGPMM1,SGP 37,50,1
Formula Kite Men,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,2,FRA,France,Axel Mazella,FRAAM47,FRA 138,106,2
Formula Kite Men,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,3,ITA,Italy,Riccardo Pianosi,ITARP80,ITA 45,112,3
Formula Kite Men,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,4,BRA,Brazil,Bruno Lobo,BRABL11,BRA 148,104,4
Formula Kite Men,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,5,GBR,Great Britain,Connor Bainbridge,GBRCB68,GBR 59,101,5
Formula Kite Men,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,6,AUT,Austria,Valentin Bontus,AUTVB7,AUT 78,93,5
Formula Kite Men,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,7,CRO,Croatia,Martin Dolenc,CROMD5,CRO 73,160,7
Formula Kite Men,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,8,GER,Germany,Jannis Maus,GERJM49,GER 126,136,7
Formula Kite Men,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,9,FRA,France,Benoit Gomez,FRABG40,FRA 89,160,9
Formula Kite Men,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,10,POL,Poland,Maks Zakowski,POLMZ11,POL 48,167,9
Formula Kite Men,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,11,FRA,France,Maxime Nocher,FRAMN8,FRA 149,165,116
Formula Kite Men,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,12,POL,Poland,Jan Marciniak,POLJM20,POL 130,185,132
Formula Kite Men,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,13,CYP,Cyprus,Denis Taradin,CYPDT1,CYP 17,225,135
Formula Kite Men,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,14,FRA,France,Theo de Ramecourt,FRATD15,FRA 135,202,137
Formula Kite Men,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,15,NED,Netherlands,Sam Aben,NEDSA4,NED 96,226,147
Formula Kite Men,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,16,ISR,Israel,Dor Zarka,ISRDZ2,ISR 8,220,150
Formula Kite Men,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,17,GER,Germany,Florian Gruber,GERFG19,GER 50,209,151
Formula Kite Men,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,18,MON,Monaco,Alexander Ehlen,MONAE2,MON 134,229,168
Formula Kite Men,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,19,CHN,"China, PR",Qibin Huang,CHNQH1,CHN 4,236,172
Formula Kite Men,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,20,ITA,Italy,Lorenzo Boschetti,ITALB113,ITA 85,269,183
Formula Kite Men,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,21,ESP,Spain,Bernat Cortes Bolea,ESPBC4,ESP 67,257,183
Formula Kite Men,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,22,GRE,Greece,Kameron Alexandros Maramenidis,GRECM13,GRE 21,254,184
Formula Kite Men,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,23,USA,United States of America,Markus Edegran,USAME26,USA 68,285,195
Formula Kite Men,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,24,CZE,Czechia,Vojta Koska,CZEVK3,CZE 46,279,201
Formula Kite Men,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,25,DOM,Dominican Republic,Deury Corniel,DOMDC1,DOM 47,306,225
Formula Kite Men,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,26,SUI,Switzerland,Bruce Kessler,SUIBK8,SUI 150,159,99
Formula Kite Men,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,27,NZL,New Zealand,Lukas Walton- Keim,NZLLW3,NZL 97,153,110
