event_label,regatta_name,world_sailing_id,start_date,end_date,venue,source_url,rank,country,country_name,crew,world_sailing_ids,sail_number,total_points,net_points
49erFX Women,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,1,BRA,Brazil,Martine Soffiatti Grael / Kahena Kunze,BRAMS13 / BRAKK2,BRA 12,79,69
49erFX Women,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,2,NED,Netherlands,Odile van Aanholt / Annette Duetz,NEDAD15 / NEDOV6,NED 1,91,75
49erFX Women,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,3,SWE,Sweden,Vilma Bobeck / Rebecca Netzler,SWEVB4 / SWERN3,SWE 77,102,78
49erFX Women,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,4,ITA,Italy,Jana Germani / Giorgia Bertuzzi,ITAGB172 / ITAJG20,ITA 10,132,111
49erFX Women,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,5,ESP,Spain,Tamara Echegoyen Dominguez / Paula Barcelo Martin,ESPTE2 / ESPPB22,ESP 23,153,117
49erFX Women,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,6,USA,United States of America,Stephanie Roble / Maggie Shea,USAMS75 / USASR16,USA 8,139,121
49erFX Women,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,7,CAN,Canada,Alexandra Ten Hove / Mariah Millen,CANAT13 / CANMM45,CAN 25,164,128
49erFX Women,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,8,DEN,Denmark,Johanne Schmidt / Andrea Schmidt,DENAS13 / DENJS28,DEN 370,158,132
49erFX Women,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,9,FIN,Finland,Ronja Gronblom / Veera Hokka,FINRG4 / FINVH7,FIN 4,157.1,133.1
49erFX Women,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,10,NZL,New Zealand,Alex Maloney / Olivia Hobbs,NZLOH1 / NZLAM13,NZL 11,164,139
49erFX Women,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,11,ITA,Italy,Alexandra Stalder / Silvia Speri,ITAAS165 / ITASS103,ITA 72,148,127
49erFX Women,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,12,FRA,France,Sarah Steyaert / Charline Picon,FRASS1 / FRACP3,FRA 84,152,130
