event_label,regatta_name,world_sailing_id,start_date,end_date,venue,source_url,rank,country,country_name,crew,world_sailing_ids,sail_number,total_points,net_points
Formula Kite Men,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,1,FRA,France,Axel Mazella,FRAAM47,,0,0
Formula Kite Men,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,2,FRA,France,Maxime Nocher,FRAMN8,,,
Formula Kite Men,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,3,GBR,Great Britain,Connor Bainbridge,GBRCB68,,,
Formula Kite Men,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,4,FRA,France,Nicolas Parlier,FRANP21,,,
Formula Kite Men,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,5,SLO,Slovenia,Toni Vodisek,SLOTV3,,,
Formula Kite Men,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,6,SGP,Singapore,Maximilian Maeder,SGPMM1,,,
Formula Kite Men,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,7,GER,Germany,Florian Gruber,GERFG19,,,
Formula Kite Men,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,8,CRO,Croatia,Martin Dolenc,CROMD5,,,
Formula Kite Men,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,9,FRA,France,Theo de Ramecourt,FRATD15,,,
Formula Kite Men,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,10,RUS,Russia,Denis Taradin,CYPDT1,,,
Formula Kite Men,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,11,GER,Germany,Jannis Maus,GERJM49,,,
Formula Kite Men,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,12,BUL,Bulgaria,Alexander Bachev,BULAB2,,,
Formula Kite Men,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,13,POL,Poland,Maks Zakowski,POLMZ11,,,
Formula Kite Men,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,14,FRA,France,Benoit Gomez,FRABG40,,,
Formula Kite Men,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,15,ITA,Italy,Mario Calbucci,ITAMC184,,,
Formula Kite Men,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,16,FRA,France,Thomas Lombardo,FRATL48,,,
Formula Kite Men,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,17,MON,Monaco,Alexander Ehlen,MONAE2,,,
Formula Kite Men,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,18,ESP,Spain,Alejandro Climent,ESPAC60,,,
Formula Kite Men,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,19,FRA,France,Arthur LHEZ,FRAAL82,,,
Formula Kite Men,Formula Kite European Championships,POL202008QAC,2020-08-18,2020-08-23,"Puck, Poland",https://sailing.org/regatta/formula-kite-european-championships?ref=POL202008QAC,20,GER,Germany,Jan Hauke Erichsen,GERJE10,,,
