event_label,regatta_name,world_sailing_id,start_date,end_date,venue,source_url,rank,country,country_name,crew,world_sailing_ids,sail_number,total_points,net_points
ILCA 6 Women,EurILCA Senior European Championships,FRA202211EUR,2023-03-10,2023-03-17,"Andora, Italy",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211EUR,1,NED,Netherlands,Marit Bouwmeester,NEDMB7,210407,92,32
ILCA 6 Women,EurILCA Senior European Championships,FRA202211EUR,2023-03-10,2023-03-17,"Andora, Italy",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211EUR,2,POR,Portugal,Vasileia Karachaliou,GREVK5,223111,93,50
ILCA 6 Women,EurILCA Senior European Championships,FRA202211EUR,2023-03-10,2023-03-17,"Andora, Italy",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211EUR,3,HUN,Hungary,Maria Erdi,HUNME1,211551,87,50
ILCA 6 Women,EurILCA Senior European Championships,FRA202211EUR,2023-03-10,2023-03-17,"Andora, Italy",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211EUR,4,NED,Netherlands,Maxime Jonker,NEDMJ5,221350,90,57
ILCA 6 Women,EurILCA Senior European Championships,FRA202211EUR,2023-03-10,2023-03-17,"Andora, Italy",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211EUR,5,DEN,Denmark,Anne-Marie Rindom,DENAR2,215501,123,71
ILCA 6 Women,EurILCA Senior European Championships,FRA202211EUR,2023-03-10,2023-03-17,"Andora, Italy",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211EUR,6,POL,Poland,Agata Barwinska,POLAB11,217327,113,73
ILCA 6 Women,EurILCA Senior European Championships,FRA202211EUR,2023-03-10,2023-03-17,"Andora, Italy",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211EUR,7,AUS,Australia,Mara Stransky,AUSMS65,208546,126,74
ILCA 6 Women,EurILCA Senior European Championships,FRA202211EUR,2023-03-10,2023-03-17,"Andora, Italy",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211EUR,8,ITA,Italy,Chiara Benini Floriani,ITACB88,211961,131,76
ILCA 6 Women,EurILCA Senior European Championships,FRA202211EUR,2023-03-10,2023-03-17,"Andora, Italy",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211EUR,9,BEL,Belgium,Emma Plasschaert,BELPE1,211552,106,78
ILCA 6 Women,EurILCA Senior European Championships,FRA202211EUR,2023-03-10,2023-03-17,"Andora, Italy",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211EUR,10,FRA,France,Pernelle Michon,FRAPM12,211861,158,85
