event_label,regatta_name,world_sailing_id,start_date,end_date,venue,source_url,rank,country,country_name,crew,world_sailing_ids,sail_number,total_points,net_points
Formula Kite Women,Formula Kite Individual European Championships,GRE202209UDO,2022-09-24,2022-10-02,"Nafpaktos, Greece",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202209UDO,1,FRA,France,Lauriane Nolot,FRALN10,FRA 1,40,1
Formula Kite Women,Formula Kite Individual European Championships,GRE202209UDO,2022-09-24,2022-10-02,"Nafpaktos, Greece",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202209UDO,2,FRA,France,Jessie Kampman,NEDJK53,FRA 2,75,2
Formula Kite Women,Formula Kite Individual European Championships,GRE202209UDO,2022-09-24,2022-10-02,"Nafpaktos, Greece",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202209UDO,3,ESP,Spain,Gisela Pulido Borrell,ESPGP20,ESP 29,86,3
Formula Kite Women,Formula Kite Individual European Championships,GRE202209UDO,2022-09-24,2022-10-02,"Nafpaktos, Greece",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202209UDO,4,ISR,Israel,Gal Zukerman,ISRGZ3,ISR 3,70,4
Formula Kite Women,Formula Kite Individual European Championships,GRE202209UDO,2022-09-24,2022-10-02,"Nafpaktos, Greece",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202209UDO,5,POL,Poland,Izabela Satrjan,POLIS5,POL 12,83.5,5
Formula Kite Women,Formula Kite Individual European Championships,GRE202209UDO,2022-09-24,2022-10-02,"Nafpaktos, Greece",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202209UDO,6,AUS,Australia,Breiana Whitehead,AUSBW24,AUS 62,87,5
Formula Kite Women,Formula Kite Individual European Championships,GRE202209UDO,2022-09-24,2022-10-02,"Nafpaktos, Greece",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202209UDO,7,FRA,France,Poema Newland,FRAPN16,FRA 33,128,7
Formula Kite Women,Formula Kite Individual European Championships,GRE202209UDO,2022-09-24,2022-10-02,"Nafpaktos, Greece",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202209UDO,8,ISR,Israel,Maya Ashkenazi,ISRMA9,ISR 32,133,7
Formula Kite Women,Formula Kite Individual European Championships,GRE202209UDO,2022-09-24,2022-10-02,"Nafpaktos, Greece",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202209UDO,9,CHN,"China, PR",Jingyue Chen,CHNLC7,CHN 18,128,9
Formula Kite Women,Formula Kite Individual European Championships,GRE202209UDO,2022-09-24,2022-10-02,"Nafpaktos, Greece",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202209UDO,10,POL,Poland,Magdalena Woyciechowska,POLMW47,POL 11,124,9
Formula Kite Women,Formula Kite Individual European Championships,GRE202209UDO,2022-09-24,2022-10-02,"Nafpaktos, Greece",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202209UDO,11,FRA,France,Alexia Fancelli,FRAAF32,FRA 34,126,72
Formula Kite Women,Formula Kite Individual European Championships,GRE202209UDO,2022-09-24,2022-10-02,"Nafpaktos, Greece",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202209UDO,12,ITA,Italy,Maggie Eillen Pescetto,ITAMP240,ITA 17,147,75
Formula Kite Women,Formula Kite Individual European Championships,GRE202209UDO,2022-09-24,2022-10-02,"Nafpaktos, Greece",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202209UDO,13,POL,Poland,Julia Damasiewicz,POLJD16,POL 46,121,77
Formula Kite Women,Formula Kite Individual European Championships,GRE202209UDO,2022-09-24,2022-10-02,"Nafpaktos, Greece",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202209UDO,14,AUT,Austria,Alina Kornelli,AUTAK16,AUT 51,122,77
Formula Kite Women,Formula Kite Individual European Championships,GRE202209UDO,2022-09-24,2022-10-02,"Nafpaktos, Greece",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202209UDO,15,POL,Poland,Nina Arcisz,POLNA1,POL 13,140,89
Formula Kite Women,Formula Kite Individual European Championships,GRE202209UDO,2022-09-24,2022-10-02,"Nafpaktos, Greece",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202209UDO,16,ITA,Italy,Sofia Tomasoni,ITAST35,ITA 16,136,91
Formula Kite Women,Formula Kite Individual European Championships,GRE202209UDO,2022-09-24,2022-10-02,"Nafpaktos, Greece",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202209UDO,17,FRA,France,Anais Mai Desjardins,FRAAD69,FRA 22,148,93
