event_label,regatta_name,world_sailing_id,start_date,end_date,venue,source_url,rank,country,country_name,crew,world_sailing_ids,sail_number,total_points,net_points
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,1,HUN,Hungary,Maria Erdi,HUNME1,211551,32,21
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,2,LTU,Lithuania,Viktorija Andrulyte,LTUVA1,223702,43,27
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,3,FRA,France,Louise Cervera,FRALC33,212121,51,29
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,4,CRO,Croatia,Elena Vorobeva,CROEV1,211951,68,37
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,5,ITA,Italy,Emma MATTIVI,ITAEM77,221817,78,49
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,5,TUR,Türkiye,Cagla Donertas,TURCD5,221117,71,49
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,7,DEN,Denmark,Anne-Marie Rindom,DENAR2,215501,74,53
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,7,POL,Poland,Agata Barwinska,POLAB11,217121,70,53
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,7,FRA,France,Pernelle Michon,FRAPM12,211861,109,53
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,10,AUS,Australia,Zoe Thomson,AUSZT3,204568,95,55
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,11,FRA,France,Marie Barrue,FRAMB65,221001,75,58
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,12,CYP,Cyprus,Marilena Makri,CYPMM3,211881,95,70
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,13,POL,Poland,Wiktoria Golebiowska,POLWG7,197117,100,77
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,14,THA,Thailand,Sophia Montgomery,THASM5,210250,100,79
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,15,IRL,Ireland,Eve McMahon,IRLEM39,216111,101,80
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,16,ISR,Israel,Shay Kakon,ISRSK7,220477,116,87
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,17,ESP,Spain,Ana Moncada Sanchez,ESPAM89,221674,111,92
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,18,ESP,Spain,Claudia Adán Lledó,ESPCA30,221373,129,93
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,19,ITA,Italy,Chiara Benini Floriani,ITACB88,211961,150,94
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,20,ESP,Spain,Cristina Pujol Bajo,ESPCP17,216104,132,96
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,21,CRO,Croatia,Ursula Balas,CROUB1,211882,130,98
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,22,AUS,Australia,Evie Saunders,AUSES12,215011,143,98
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,23,GER,Germany,Julia Buessellberg,GERJB68,221911,156,100
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,24,DEN,Denmark,Anna Munch,DENAM6,207195,157,101
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,25,ITA,Italy,Carolina Albano,ITACA30,222312,128,102
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,26,GBR,Great Britain,Matilda Nicholls,GBRMN16,219894,140,108
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,27,GRE,Greece,Evangelia Karageorgou,GREEK29,218121,148,110
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,28,SLO,Slovenia,Alenka Valencic,SLOAV3,221426,170,114
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,29,TUR,Türkiye,Ecem Guzel,TUREG2,221116,176,120
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,30,ROU,Romania,Ebru Bolat,ROUEB1,221976,162,122
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,31,ITA,Italy,Giorgia Della Valle,ITAGD143,212296,178,122
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,32,UKR,Ukraine,Yelyzaveta Vynohradova,UKRYV3,212141,161,124
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,33,ITA,Italy,Silvia Zennaro,ITASZ7,219011,171,124
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,34,ITA,Italy,Sara Savelli,ITASS104,213170,156,124
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,35,ITA,Italy,Maria Vittoria Arseni,ITAMA111,222326,157,125
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,36,IND,India,Nethra Kumanan,INDNK4,222138,182,126
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,37,ESP,Spain,Sheila Martinez,ESPSM23,223512,172,127
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,38,GER,Germany,Pia Kuhlmann,GERPK20,211211,170,128
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,39,ITA,Italy,Matilda Talluri,ITAMT51,213019,170,129
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,40,ESP,Spain,ISABEL HERNANDEZ PEÑA,ESPIH5,221420,155,130
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,41,ESP,Spain,Lara Himmes Himmes,ESPLH8,223235,190,134
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,42,ESP,Spain,Ascension Roca De Togores,ESPAR17,211421,179,136
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,43,DEN,Denmark,Helena Wolff,DENHW4,223246,172,137
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,44,SUI,Switzerland,Rosine Baudet,SUIRB8,221952,174,139
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,45,GUA,Guatemala,Cristina Castellanos,GUACC1,182111,200,144
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,46,GRE,Greece,CHRISTINA-MARIA  MENI,GRECM12,220754,182,146
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,47,FRA,France,Périne MILLERET,FRAPM63,223563,190,147
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,48,SLO,Slovenia,Lin Pletikos,SLOLP2,220711,181,149
ILCA 6 Women,EurILCA Senior European Championships,FRA202211E02,2024-02-16,2024-02-23,"Athens, Greece",https://sailing.org/regatta/eurilca-senior-european-championships?ref=FRA202211E02,49,MLT,Malta,Katrina Micallef,MLTKM2,221147,192,152
