event_label,regatta_name,world_sailing_id,start_date,end_date,venue,source_url,rank,country,country_name,crew,world_sailing_ids,sail_number,total_points,net_points
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,31,ESP,Spain,Andres Barrio Garcia / antonio torrado martinez,ESPAB57 / ESPAT19,ESP 966,182,160
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,32,JPN,Japan,Leo Takahashi / Tim Morishima,NZLLT2 / JPNTM47,JPN 26,182,161
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,33,IRL,Ireland,Seafra Guilfoyle / Johnny Durcan,IRLJD28 / IRLSG10,IRL 11,184,165
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,34,NZL,New Zealand,Sam Bacon / Henry Gautrey,NZLSB26 / NZLHG4,NZL 900,232,200
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,35,ARG,Argentina,Massimo Contessi / Luca Contessi,ARGMC28 / ARGLC16,ARG 767,227,203
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,36,DEN,Denmark,Joakim Salskov-Iversen / Nikolaj Hoffmann Buhl,DENJS20 / DENNH5,DEN 362,242,210
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,37,FRA,France,Théo Revil / TIMOTHEE DEPERY,FRATR32 / FRATD23,FRA 811,244,211
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,38,HKG,"Hong Kong, China",Akira Luke Sakai / Russell Williams Aylsworth,HKGAS4 / HKGRA4,HKG 80,249,217
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,39,JPN,Japan,Shingen Furuya / Akira Takayanagi,JPNAT11 / JPNSF1,JPN 847,269,234
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,40,AUS,Australia,Thomas Cunich / Miles Davey,AUSTC24 / AUSMD40,AUS 91,274,239
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,41,POL,Poland,Tytus Butowski / Lukasz Machowski,POLTB5 / POLLM4,POL 702,275,240
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,42,CAN,Canada,Arie Moffat / Samuel Bonin,CANAM41 / CANSB32,CAN 172,275,240
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,43,POL,Poland,Adam Glogowski / Maciej Krusiec,POLMK65 / POLAG20,POL 744,273,248
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,44,FIN,Finland,Ville Korhonen / Edvard Bremer,FINEB5 / FINVK7,FIN 311,275,249
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,45,GER,Germany,Paul Pietzcker / Lutz von Meyerinck,GERLV2 / GERPP13,GER 600,283,250
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,46,NED,Netherlands,Willem van der Wal / Aleksandr Moliakov,NEDWV21 / NEDAM8,NED 420,280,253
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,47,GBR,Great Britain,Elliott Wells / Billy Vennis-Ozanne,GBREW28 / GBRBV4,GBR 130,289,257
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,48,URU,Uruguay,Hernan Umpierre / Fernando Diz,URUHU1 / URUFD1,URU 14,293,258
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,49,FRA,France,GOULON Corentin / Youenn Bertin,FRAYB10 / FRAGC64,FRA 14,294,262
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,50,DEN,Denmark,Phillip Lyngbek / Mads Fuglbjerg,DENPL8 / DENMF8,DEN 711,313,278
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,51,ESP,Spain,Conrad Konitzer / Fernando Rodriguez Calvet,ESPFR34 / CANCK14,ESP 993,316,281
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,52,DEN,Denmark,Kristian Praest / Marcus Langagergaard,DENML28 / DENKP5,DEN 32,320,285
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,53,NZL,New Zealand,Campbell Stanton / William Shapland,NZLCS16 / NZLWS3,NZL 176,327,292
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,54,MLT,Malta,Richard Schultheis / Max Koerner,GERMK101 / GERRS42,MLT 205,324,293
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,55,GER,Germany,Jakob Meggendorfer / Andreas Spranger,GERAS58 / GERJM44,GER 22,331,296
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,56,FRA,France,Malo Kennish / Anatole Martin,FRAAM61 / FRAMK7,FRA 445,328,298
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,57,NZL,New Zealand,Scott Mckenzie / Blake McGlashan,NZLBM13 / NZLSM27,NZL 989,350,315
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,58,SWE,Sweden,Philip Lindblad / Alexander Brorsson,SWEAB32 / SWEPL28,SWE 112,383,348
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,59,CAN,Canada,Will Jones / Evan Depaul,CANWJ1 / CANED4,CAN 760,402,367
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,60,ESP,Spain,Albert Torres / Elias Aretz,ESPAT18 / ESPEA12,ESP 317,200,168
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,61,NZL,New Zealand,Sam Morgan / Patrick Morgan,NZLSM30 / NZLPM12,NZL 151,208,176
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,62,NED,Netherlands,Dolf Hendriksen / Jorn Swart,NEDJS43 / NEDDH6,NED 49,219,187
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,63,SWE,Sweden,Fredrik Bergstrom / Axel Munkby,SWEAM6 / SWEFB12,SWE 500,232,197
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,64,AUS,Australia,Otto Henry / flynn twomey,AUSFT5 / AUSOH3,AUS 66,232,200
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,65,GER,Germany,Simon Heindl / Fynn Kaufhold,GERSH83 / GERFK56,GER 369,228,204
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,66,GBR,Great Britain,Arran Holman / James Taylor,GBRAH114 / GBRJT83,GBR 189,239,204
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,67,GRE,Greece,Pavlos Serafeim Kagialis / Ioannis Orfanos,GREJO1 / GREPK7,GRE 171,230,205
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,68,ESP,Spain,Pol Marsans Balcells / Jose Manuel Ruiz Ibanez,ESPJR85 / ESPPM34,ESP 424,242,207
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,69,USA,United States of America,Christopher Williford / Duncan Williford,USADW108 / USACW109,USA 118,245,213
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,70,GBR,Great Britain,Finley Armstrong / Ewan Gribbin,GBRFA6 / GBREG16,GBR 333,240,213
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,71,SWE,Sweden,Marius Westerlind / Olle Aronsson,SWEOA5 / SWEMW24,SWE 921,248,216
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,72,SGP,Singapore,Yi Nian Koh / Jen-E Tan,SINJT10 / SINYK3,SGP 215,256,224
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,73,DEN,Denmark,Carl Emil Sloth / Andreas Hoffmann-Petersen,DENAH17 / DENCS21,DEN 132,267,235
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,74,CAN,Canada,Thomas Staples / William Staples,CANTS30 / CANWS4,CAN 428,269,237
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,75,USA,United States of America,Reed Lorimer / Casey Cabot,USARL151 / USACC250,USA 450,301,269
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,76,DEN,Denmark,Malthe Ebdrup / Sebastian Emil Wright Olsen,DENME7 / DENSO5,DEN 106,305,270
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,77,HKG,"Hong Kong, China",Douglas Leung / Augustin Clot,HKGDL1 / FRAAC80,HKG 880,309,279
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,78,POL,Poland,Marcel Marciniak / Patryk Ró?ak,POLPR14 / POLMM38,POL 174,312,280
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,79,GER,Germany,Jakob Porthun,GERJP43,GER 444,319,284
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,80,CAN,Canada,Dylan Jones / Jonathan Kelly,CANJK27 / CANDJ14,CAN 210,325,290
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,81,GER,Germany,Moritz Dorau / Riko Rockenbauch,GERMD28 / GERRR26,GER 37,335,300
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,82,ESP,Spain,Martin Wizner,ESPMW3,ESP 457,361,326
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,83,DEN,Denmark,Emil Kjaer / Carl Laurits Schouw Nielsen,DENCS23 / DENEK3,DEN 162,365,330
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,84,AUT,Austria,Keanu Prettner / Jakob Flachberger,AUTJF8 / AUTKP5,AUT 28,377,342
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,85,DEN,Denmark,Nikolaj Hoffmann Buhl / Mathias Berthet,NORMB7 / DENNH5,DEN 70,378,343
49er Men,"49er, 49erFX and Nacra 17 European Championships",DEN202207MUC,2022-07-05,2022-07-10,"Aarhus, Denmark",https://sailing.org/regatta/49er-49erfx-and-nacra-17-european-championships?ref=DEN202207MUC,86,GER,Germany,Kjell Haschen / Iven Fromm,GERKH47 / GERIF2,GER 182,379,344
