event_label,regatta_name,world_sailing_id,start_date,end_date,venue,source_url,rank,country,country_name,crew,world_sailing_ids,sail_number,total_points,net_points
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,1,SGP,Singapore,Maximilian Maeder,SGPMM1,,0,100
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,2,FRA,France,Axel Mazella,FRAAM47,,0,98
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,3,FRA,France,Benoit Gomez,FRABG40,,0,97
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,4,FRA,France,Maxime Nocher,FRAMN8,,0,96
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,5,GBR,Great Britain,Guy Bridge,GBRGB62,,0,95
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,6,GER,Germany,Florian Gruber,GERFG19,,0,94
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,7,RYF,Russian Yachting Federation,Denis Taradin,CYPDT1,,0,93
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,8,SLO,Slovenia,Toni Vodisek,SLOTV3,,0,92
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,9,GBR,Great Britain,Connor Bainbridge,GBRCB68,,0,91
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,10,FRA,France,Theo de Ramecourt,FRATD15,,0,90
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,11,GER,Germany,Jannis Maus,GERJM49,,0,89
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,12,ITA,Italy,Lorenzo Boschetti,ITALB113,,0,87
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,13,FRA,France,Nicolas Parlier,FRANP21,,0,86
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,14,POL,Poland,Maks Zakowski,POLMZ11,,0,85
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,15,CRO,Croatia,Martin Dolenc,CROMD5,,0,84
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,16,USA,United States of America,Markus Edegran,USAME26,,0,83
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,17,BUL,Bulgaria,Alexander Bachev,BULAB2,,0,82
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,18,ESP,Spain,Alejandro Climent,ESPAC60,,0,81
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,19,POL,Poland,Jakub Jurkowski,POLJJ8,,0,80
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,20,POL,Poland,Blazej Ozog,POLBO3,,0,79
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,21,POL,Poland,Jan Marciniak,POLJM20,,0,78
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,22,TUR,Türkiye,Ejder Ginyol,TUREG3,,0,76
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,23,ISR,Israel,Dvir Azulay,ISRDA5,,0,75
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,24,ANT,Antigua,Tiger Tyson,ANTTT1,,0,74
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,25,,,JULIEN QUENTEL,FRAJQ1,,0,73
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,26,NZL,New Zealand,Lukas Walton- Keim,NZLLW3,,0,72
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,27,ITA,Italy,Mario Calbucci,ITAMC184,,0,71
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,28,TUR,Türkiye,Armagan Ersolak,TURAE12,,0,70
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,29,NED,Netherlands,Jis van Hees,NEDJV105,,0,69
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,30,ISR,Israel,Zohar Haruvi,ISRZH1,,0,68
Formula Kite Men,Formula Kite Individual European Championships,GRE202105FIF,2021-09-06,2021-09-12,"Montpellier, France",https://sailing.org/regatta/formula-kite-individual-european-championships?ref=GRE202105FIF,31,POL,Poland,Michal Wojciechowski,POLMW52,,0,67
